REQUEST,Goods,oracle code,,ITEM DESCRIPTION,ITEM CATEGORY,QTY,price,JOB NO,total-amount,STATUE,ORDER,,
REQ2500012041,Goods, 10004603,,"V-BELT SPZ-1750, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,18,4378M,180,Approved,PO2500006898,,
REQ2500012041,Goods, 10023674,,"V-BELT SPZ-1180, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,12,4378M,120,Approved,PO2500006898,,
REQ2500012041,Goods, 10008394,,"V-BELT A-28, BRAND: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,8,4378M,80,Approved,PO2500006898,,
REQ2500012041,Goods, 10050073,,"V BELT A-33, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,8,4378M,80,Approved,PO2500006898,,
REQ2500011917,Goods, 10003105,,"CONTROL BOARD EXV WITH UPS, POL94U REV F, PRODUCT CODE: 5901906 / 5902185, MAKE: DAIKIN",MECHANICAL MATERIAL,1,3200,4378M,3200,Approved,PO2500006906,,
REQ2500012488,Goods, 10002681,,"SPLIT WALL 24000BTU HI-EER R410, ROTARY, MODEL NO. 123RASGA24-FD, MAKE: GENERAL, ORIGIN: THAILAND",AC,18,2725,4378M,49050,Approved,PO2500006949,,
REQ2500012563,Goods, 10051528,,"V BELT SPZ-1850, MAKE: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,10,19,4378M,190,Approved,PO2500006963,,
REQ2500012271,Goods, 10025517,,"BRACKET SET FOR 2.5TON SPLIT AC OUTDOOR UNIT, ORIGIN: UAE",MECHANICAL MATERIAL,9,18.75,4378M,168.75,Approved,PO2500006994,,
REQ2500011607,Goods, 10000850,,"RELAY 24V DC 14-PIN, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,10,15.19,4378M,151.9,Approved,PO2500006995,,
REQ2500011918,Goods, 10015891,,"AUXILIARY CONTACT BLOCK, 1NO - 1NC, TESYS D, PART NO. LADN11, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,15,18.2,4378M,273,Approved,PO2500007000,,
REQ2500011953,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,6,227,4378M,1362,Approved,793267,,
REQ2500011953,Goods, 10008888,,"COPPER PIPE 1/4"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,6,70,4378M,420,Approved,793267,,
REQ2500011953,Goods, 10002777,,"RUBBER PIPE INSULATION 1/4"" X 1/2"" X 1.8MTR. LTH, PACKING: 90TUBES / BOX, MAKE: GULF'O'FLEX / WORLDFLEX, ORIGIN: UAE",MECHANICAL MATERIAL,50,1.280651935,4378M,64.03259675,Approved,793267,,
REQ2500011953,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,2,33.5,4378M,67,Approved,793267,,
REQ2500011649,Goods, 10006849,,"SPLIT WALL 36000BTU, R410, MODEL NO. 123RASGA36-FE, WITH HERESITE COATING (220COATING), BRAND: GENERAL, ORIGIN: THAILAND",AC,8,5235,4378M,41880,Approved,PO2500007002,,
REQ2500012030,Goods, 10002766,,"OIL 5GS 3.78LTR GAL, BRAND: SUNISE, ORIGIN: INDIA",OIL AND FILTERS,5,41.858125,4378M,209.290625,Approved,794272,,
REQ2500012030,Goods, 10000268,,"TORCH RECHARGEABLE, LED, MODEL NO. GFL4641, MAKE: GEEPAS",MATERIALS LOCAL,10,33.53703704,4378M,335.3703704,Approved,794272,,
REQ2500012030,Goods, 10001713,,"BLADE FOR 6"" PIPE CUTTER, MODEL NO. E4266, MAKE: RIDGID",MATERIALS LOCAL,10,114,4378M,1140,Approved,794272,,
REQ2500012030,Goods, 10002060,,"JUBILEE (BS70) 55-70MM (2""- 2-3/4"")3, MAKE: JUBILEE, ORIGIN: UK",MATERIALS LOCAL,30,2.1,4378M,63,Approved,794272,,
REQ2500011607,Goods, 10002744,,"UNIVERSAL PC BOARD FOR SPLIT UNITS, MODEL: SG-U02B, ORIGIN: CHINA",MECHANICAL MATERIAL,15,21.07407407,4378M,316.1111111,Approved,PO2500007069,,
REQ2500011918,Goods, 10030927,,"FLAT FILE 12"", MAKE: CHINA",MATERIALS LOCAL,10,11,4378M,110,Approved,PO2500007072,,
REQ2500011918,Goods, 10015287,,"NUT DRIVER SET 6 -12MM, MAKE: MAX / CLARKE",MATERIALS LOCAL,10,40.5,4378M,405,Approved,PO2500007072,,
REQ2500011918,Goods, 10017092,,"NUT DRIVER 8 MM, MAKE: CLARKE",MATERIALS LOCAL,10,9.75,4378M,97.5,Approved,PO2500007072,,
REQ2500011918,Goods, 10038492,,"NUT DRIVER 13MM, MAKE: MAX, ORIGIN: GERMANY",MATERIALS LOCAL,10,11,4378M,110,Approved,PO2500007072,,
REQ2500011918,Goods, 10038493,,"NUT DRIVER 10MM, MAKE: MAX, ORIGIN: GERMANY",MATERIALS LOCAL,10,9.75,4378M,97.5,Approved,PO2500007072,,
REQ2500012050,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,4,240,4378M,960,Approved,796259,,
REQ2500012050,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,4,130,4378M,520,Approved,796259,,
REQ2500012050,Goods, 10002414,,"RUBBER PIPE INSULATION 5/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 90TUBES / BOX, MAKE: WORLD FLEX BY GULF-O-FLEX, ORIGIN: UAE",MATERIALS LOCAL,30,1.33,4378M,39.9,Approved,796259,,
REQ2500012050,Goods, 10002444,,"RUBBER PIPE INSULATION 3/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 130TUBES / BOX, MAKE: WORLDFLEX BY GULFOFLEX, ORIGIN: UAE",MECHANICAL MATERIAL,30,1,4378M,30,Approved,796259,,
REQ2500012050,Goods, 10002373,,"CANVAS CLOTH 6 OZ, 36"" X 20 YARD / ROLL, MAKE: TAKA, ORIGIN: PAKISTAN",CIVIL MATERIAL,2,12.00796813,4378M,24.01593626,Approved,796259,,
REQ2500012050,Goods, 10002851,,"CANVAS COATING GEE FIX 30/36 (EQUIVALENT TO FOSTER 30/36), PACKING: 20KG / DRUM, ORIGIN: UAE",MATERIALS LOCAL,1,33.5,4378M,33.5,Approved,796259,,
REQ2500012050,Goods, 10000195,,"INSULATION TAPE 19MM X 10Y, Y/G, MAKE: 3M, ORIGIN: UK",ELECTRICAL MATERIAL,16,0.98,4378M,15.68,Approved,796259,,
REQ2500012063,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,2,240,4378M,480,Approved,795259,,
REQ2500012063,Goods, 10008888,,"COPPER PIPE 1/4"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,2,82,4378M,164,Approved,795259,,
REQ2500012116,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,3,240,4378M,720,Approved,795267,,
REQ2500012116,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,3,130,4378M,390,Approved,795267,,
REQ2500012117,Goods, 10002482,,"COPPER PIPE 1/2"" X 50' X 0.71MM THK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,2,196,4378M,392,Approved,795265,,
REQ2500012120,Goods, 10005056,,"PEN 1.0MM, BLUE, TRI-MATE, MAKE: CELLO, ORIGIN: INDIA",STAIONERY,20,0.31,4378M,6.2,Approved,796265,,
REQ2500012120,Goods, 10005013,,"POST IT PAD 3"" X 3"", MODEL 654, MAKE: 3M",STAIONERY,1,2.8479344,4378M,2.8479344,Approved,796265,,
REQ2500012206,Goods, 10047648,,"EXTENSION REEL 13A 50MTR, 3 GANG, GALVANIZED STEEL BODY, MAKE: KL STAR",ELECTRICAL MATERIAL,4,150,4378M,600,Approved,795278,,
REQ2500011918,Goods, 10001888,,"GRIP PLIER 10"", GP10CL, MAKE: CLARKE",MATERIALS LOCAL,10,12.07547618,4378M,120.7547618,Approved,PO2500007075,,
REQ2500011661,Goods, 10038756,,"COIL TEMERATURE SENSOR, MAKE: MITSUBISHI ELECTRIC, ORIGIN: THAILAND",MECHANICAL MATERIAL,5,70,4378M,350,Approved,PO2500007091,,
REQ2500012256,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,2,590,4378M,1180,Approved,796287,,
REQ2500012256,Goods, 10025305,,"BLACK TAPE 2"" X 60Ft, PVC, PACKING: 60 ROLL / BOX, PRODUCT CODE: IFT-0009, MAKE: INNERFIX",CIVIL MATERIAL,15,1.7,4378M,25.5,Approved,796287,,
REQ2500012256,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,5,16.48972854,4378M,82.4486427,Approved,796287,,
REQ2500012259,Goods, 10025305,,"BLACK TAPE 2"" X 60Ft, PVC, PACKING: 60 ROLL / BOX, PRODUCT CODE: IFT-0009, MAKE: INNERFIX",CIVIL MATERIAL,15,1.7,4378M,25.5,Approved,796289,,
REQ2500012259,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,5,16.48972854,4378M,82.4486427,Approved,796289,,
REQ2500012259,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,1,590,4378M,590,Approved,796289,,
REQ2500011661,Goods, 10022012,,"AIR SENSOR FOR AC, PART NO. PE-4EAK, MAKE: MITSUBISHI",MECHANICAL MATERIAL,3,70,4378M,210,Approved,PO2500007091,,
REQ2500012511,Goods, 10051517,,"CONTROL BOARD, PART NO. E27622450, MODEL NO. PUHY-P350YHA, MAKE: MITSUBISHI",ELECTRICAL MATERIAL,1,2210,4378M,2210,Approved,PO2500007159,,
REQ2500012511,Goods, 10051520,,"NOISE FILTER BOARD, PART NO. E27622444, MODEL NO. PUHY-P350YHA, MAKE: MITSUBISHI",ELECTRICAL MATERIAL,1,1515,4378M,1515,Approved,PO2500007159,,
REQ2500012511,Goods, 10051521,,"CONTROL BOARD, PART NO. E27622450, MODEL NO. PUHY-P250YHA, MAKE: MITSUBISHI",ELECTRICAL MATERIAL,1,2210,4378M,2210,Approved,PO2500007159,,
REQ2500012511,Goods, 10051522,,"NOISE FILTER BOARD, PART NO. E27622444, MODEL NO. PUHY-P250YHA, MAKE: MITSUBISHI",ELECTRICAL MATERIAL,1,1515,4378M,1515,Approved,PO2500007159,,
REQ2500012353,Goods, 10013844,,"V BELT A-50, MAKE: OPTI, ORIGIN: EUROPE",MECHANICAL MATERIAL,20,29.25,4378M,585,Approved,PO2500007289,,
REQ2500012267,Goods, 10025517,,"BRACKET SET FOR 2.5TON SPLIT AC OUTDOOR UNIT, ORIGIN: UAE",MECHANICAL MATERIAL,18,18.75,4378M,337.5,Approved,PO2500007294,,
REQ2500012270,Goods, 10025517,,"BRACKET SET FOR 2.5TON SPLIT AC OUTDOOR UNIT, ORIGIN: UAE",MECHANICAL MATERIAL,8,18.75,4378M,150,Approved,PO2500007314,,
REQ2500013197,Goods, 10011543,,"CONTACTOR 40A 24VAC 2P 50/60 HZ, PART NO. MC40P2, MAKE: DACO, ORIGIN: KOREA",ELECTRICAL MATERIAL,100,45,4378M,4500,Approved,PO2500007362,,
REQ2500013197,Goods, 10000850,,"RELAY 24V DC 14-PIN, MAKE: SCHNEIDER",ELECTRICAL MATERIAL,20,15.19,4378M,303.8,Approved,PO2500007363,,
REQ2500012407,Goods, 10002701,,"GAS CHARGING VALVE 1/4"" X .35MM X 10CM, ORIGIN: INDIA",MECHANICAL MATERIAL,15,1.2,4378M,18,Approved,798259,,
REQ2500013239,Goods, 10003057,,"SPLIT WALL 30000BTU R410A, SCROLL, PART NO. 120RASGA30-FU, MAKE: GENERAL, ORIGIN: THAILAND",AC,10,3765,4378M,37650,Approved,PO2500007380,,
REQ2500013231,Goods, 10006849,,"SPLIT WALL 36000BTU, R410, MODEL NO. 123RASGA36-FE, WITH HERESITE COATING (220COATING), BRAND: GENERAL, ORIGIN: THAILAND",AC,4,5235,4378M,20940,Approved,PO2500007388,,
REQ2500013396,Goods, 10051793,,"V BELT A-80, MAKE: DUNLOP, ORIGIN: KOREA ",MECHANICAL MATERIAL,10,18,4378M,180,Approved,PO2500007459,,
REQ2500012509,Goods, 10002711,,"CAPACITOR 45 MFD, MAKE: SYSCAP, ORIGIN: INDIA",ELECTRICAL MATERIAL,50,10.75,4378M,537.5,Approved,797271,,
REQ2500012509,Goods, 10001737,,"FOAM SPRAY 500ML, PACKING: 12PC / CTN, MAKE: ASMACO",CIVIL MATERIAL,10,6.953559446,4378M,69.53559446,Approved,797271,,
REQ2500012509,Goods, 10002708,,"CAPACITOR 10MFD, METAL BODY, ORIGIN: INDIA",ELECTRICAL MATERIAL,50,5.8,4378M,290,Approved,797271,,
REQ2500012509,Goods, 10002464,,"CAPACITOR 3.5 MFD SQUARE BLACK, PLASTIC, ORIGIN: INDIA",ELECTRICAL MATERIAL,40,3.31147541,4378M,132.4590164,Approved,797271,,
REQ2500012509,Goods, 10002540,,"CAPACITOR 55+5 MFD, ROUND METAL BODY, ORIGIN: INDIA",ELECTRICAL MATERIAL,40,10.86111111,4378M,434.4444444,Approved,797271,,
REQ2500012509,Goods, 10002770,,"CAPACITOR 4 MFD, ROUND METAL, ORIGIN: INDIA",ELECTRICAL MATERIAL,40,4.032142857,4378M,161.2857143,Approved,797271,,
REQ2500012509,Goods, 10003015,,"CAPACITOR 60+5 MFD ALUMINIUM BODY, ORIGIN: INDIA",ELECTRICAL MATERIAL,50,9.985148515,4378M,499.2574258,Approved,797271,,
REQ2500012509,Goods, 10003128,,"TUBE CUTTER 1/8"" - 1-1/8"" OD STEEL, MAKE: P&M",MECHANICAL MATERIAL,10,26.02898269,4378M,260.2898269,Approved,797271,,
REQ2500013396,Goods, 10008394,,"V-BELT A-28, BRAND: DUNLOP, ORIGIN: KOREA",MECHANICAL MATERIAL,20,8,4378M,160,Approved,PO2500007459,,
REQ2500012427,Goods, 10051477,,"EXPANSION VALVE COIL PUHY-P350YHA, MAKE: MITSUBISHI, ORIGIN: THAILAND",MECHANICAL MATERIAL,2,600,4378M,1200,Approved,PO2500007464,,
REQ2500012962,Goods, 10043547,,"EXPANSION VALVE R22, WITH EXTERNAL EQUALISER, PART NO. 068Z3209, MAKE: DANFOSS",MECHANICAL MATERIAL,2,165,4378M,330,Approved,PO2500007466,,
REQ2500012429,Goods, 10007145,,"TRUNKING 100MM X 50MM X 3Mtr., PVC, DXT 4W, MAKE: DECODUCT, ORIGIN: UAE",ELECTRICAL MATERIAL,12,36.75,4378M,441,Approved,PO2500007468,,
REQ2500013430,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,2,590,4378M,1180,Approved,PO2500007481,,
REQ2500012599,Goods, 10016730,,"CONTACTOR 150A, 3P, 220V COIL, 50/60HZ, PART NO. LCID150M7, MAKE: SCHNEIDER, ORIGIN: FRANCE",ELECTRICAL MATERIAL,2,612.89,4378M,1225.78,Approved,PO2500007526,,
REQ2500013479,Goods, 10043547,,"EXPANSION VALVE R22, WITH EXTERNAL EQUALISER, PART NO. 068Z3209, MAKE: DANFOSS",MECHANICAL MATERIAL,5,165,4378M,825,Approved,PO2500007540,,
REQ2500012671,Goods, 10002738,,"FREON GAS R410A X 25LBS / 11.3KG DISPOSIBLE CYLINDER, MAKE: FLORON",GAS,30,305.5,4378M,9165,Approved,797301,,
REQ2500012671,Goods, 10002271,,"GAS R22, PACKING: 13.6KGS (30LBS), DISPOSABLE CYLINDER, BRAND: FLORON, ORIGIN: INDIA",GAS,30,266.447585,4378M,7993.42755,Approved,797301,,
REQ2500013479,Goods, 10023317,,"FLARING TOOLS SET, MAKE: MAXTOOL, ORIGIN: CHIN",MATERIALS LOCAL,10,72,4378M,720,Approved,PO2500007542,,
REQ2500013544,Goods, 10001953,,"PIPE 1"" X 6MTR, PVC CLASS E, MAKE: POWER, ORIGIN: UAE",PIPES,6,11,4378M,66,Approved,PO2500007553,,
REQ2500013544,Goods, 10025517,,"BRACKET SET FOR 2.5TON SPLIT AC OUTDOOR UNIT, ORIGIN: UAE",MECHANICAL MATERIAL,10,18.75,4378M,187.5,Approved,PO2500007555,,
REQ2500013451,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,4,590,4378M,2360,Approved,PO2500007566,,
REQ2500013451,Goods, 10019516,,"FLEXIBLE CABLE 4C X 2.5SQMM, MAKE: MESC, ORIGIN: UAE",CABLES,4,392,4378M,1568,Approved,PO2500007566,,
REQ2500013414,Goods, 10044106,,"DUCT INLINE CENTRIFUGAL FAN, MODEL: CK160C 50/60Hz, MAKE: OSTBERG, ORIGIN: SWEDEN",MECHANICAL MATERIAL,2,530,4378M,1060,Approved,PO2500007631,,
REQ2500013209,Goods, 10002344,,"BRAZING ROD BLUE 45% FLUX COATED (1 X 9 / PKT), BRAND: HARIS, ORIGIN: USA",MATERIALS LOCAL,50,21.04081633,4378M,1052.040817,Approved,799276,,
REQ2500013209,Goods, 10002257,,"POWER CONTACT CLEANER, PACKING: 500ML/CAN, MAKE: CRC, ORIGIN: BELGIUM",MATERIALS LOCAL,20,28.14285714,4378M,562.8571428,Approved,799276,,
REQ2500013209,Goods, 10002740,,"FLARE NUT 5/8"", BRASS, ORIGIN: INDIA",MATERIALS LOCAL,20,2.411764706,4378M,48.23529412,Approved,799276,,
REQ2500013209,Goods, 10002356,,"FLARE NUT BRASS 3/8"", ORIGIN: CHINA",MATERIALS LOCAL,20,1.427631579,4378M,28.55263158,Approved,799276,,
REQ2500013209,Goods, 10002468,,"FLARE NUT BRASS 1/2"", ORIGIN: INDIA",MATERIALS LOCAL,20,1.803896709,4378M,36.07793418,Approved,799276,,
REQ2500013209,Goods, 10013932,,"MASKING TAPE 3"" X 30 YARD, PACKING: 16 PCS / CTN, MAKE: HI-STICK, ORIGIN: UAE",MATERIALS LOCAL,50,2.5,4378M,125,Approved,799276,,
REQ2500013216,Goods, 10002149,,"EMERY PAPER G120, 230X280, PACKING: 100 PCS,/PKT, PART NO. C344, 2608621530, MAKE: BOSCH",MATERIALS LOCAL,10,0.67,4378M,6.7,Approved,799277,,
REQ2500013216,Goods, 10002617,,"FLEXIBLE ALUMINIUM DUCTING 4"" (100MM) X 3MTR., ORIGIN: UAE",MECHANICAL MATERIAL,4,20,4378M,80,Approved,799277,,
REQ2500013414,Goods, 10044107,,"MOUNTING BRACKET FOR DUCT INLINE CENTRIFUGAL FAN, PRODUCT CODE: CKFB, MAKE: OSTBERG, ORIGIN: SWEDEN",MECHANICAL MATERIAL,2,15,4378M,30,Approved,PO2500007631,,
REQ2500013233,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,2,590,4378M,1180,Approved,799282,,
REQ2500013233,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,5,16.48972854,4378M,82.4486427,Approved,799282,,
REQ2500013233,Goods, 10000142,,"CABLE 4C X 2.5SQMM, PVC FLEXIBLE, DUFLEX 70 DEGREE, WHITE, MAKE: DUCAB, ORIGIN: UAE",CABLES,2,416.5185185,4378M,833.037037,Approved,799282,,
REQ2500013233,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,2,240,4378M,480,Approved,799282,,
REQ2500013233,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,2,130,4378M,260,Approved,799282,,
REQ2500013233,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,4,100,4378M,400,Approved,799282,,
REQ2500013233,Goods, 10002414,,"RUBBER PIPE INSULATION 5/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 90TUBES / BOX, MAKE: WORLD FLEX BY GULF-O-FLEX, ORIGIN: UAE",MATERIALS LOCAL,50,1.33,4378M,66.5,Approved,799282,,
REQ2500013233,Goods, 10002444,,"RUBBER PIPE INSULATION 3/8"" DIA X 3/8"" THICK X1.8MTR / LTH, PACKING: 130TUBES / BOX, MAKE: WORLDFLEX BY GULFOFLEX, ORIGIN: UAE",MECHANICAL MATERIAL,50,1,4378M,50,Approved,799282,,
REQ2500013236,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,3,590,4378M,1770,Approved,799280,,
REQ2500013236,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,3,16.48972854,4378M,49.46918562,Approved,799280,,
REQ2500013236,Goods, 10000142,,"CABLE 4C X 2.5SQMM, PVC FLEXIBLE, DUFLEX 70 DEGREE, WHITE, MAKE: DUCAB, ORIGIN: UAE",CABLES,3,416.5185185,4378M,1249.555556,Approved,799280,,
REQ2500013236,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,4,240,4378M,960,Approved,799280,,
REQ2500013236,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,4,130,4378M,520,Approved,799280,,
REQ2500013236,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,10,100,4378M,1000,Approved,799280,,
REQ2500013545,Goods, 10025517,,"BRACKET SET FOR 2.5TON SPLIT AC OUTDOOR UNIT, ORIGIN: UAE",MECHANICAL MATERIAL,4,18.75,4378M,75,Approved,PO2500007635,,
REQ2500013240,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,1,590,4378M,590,Approved,800280,,
REQ2500013240,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,2,16.48972854,4378M,32.97945708,Approved,800280,,
REQ2500013240,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,1,240,4378M,240,Approved,800280,,
REQ2500013240,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,1,130,4378M,130,Approved,800280,,
REQ2500013240,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,2,100,4378M,200,Approved,800280,,
REQ2500013240,Goods, 10008888,,"COPPER PIPE 1/4"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,1,82,4378M,82,Approved,800280,,
REQ2500013240,Goods, 10002482,,"COPPER PIPE 1/2"" X 50' X 0.71MM THK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,1,196,4378M,196,Approved,800280,,
REQ2500013242,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,1,590,4378M,590,Approved,800280,,
REQ2500013242,Goods, 10000196,,"FLEXIBLE CONDUIT 20MM X 15 MTR. / ROL, BLACK PVC COVER, G.I COATED, BRAND: RELITE, ORIGIN: INDIA",ELECTRICAL MATERIAL,2,16.48972854,4378M,32.97945708,Approved,800280,,
REQ2500013242,Goods, 10002386,,"COPPER PIPE 5/8"" X 50' X 0.028"" THICK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,1,240,4378M,240,Approved,800280,,
REQ2500013242,Goods, 10008887,,"COPPER PIPE 3/8"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,1,130,4378M,130,Approved,800280,,
REQ2500013242,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,2,100,4378M,200,Approved,800280,,
REQ2500013242,Goods, 10008888,,"COPPER PIPE 1/4"" X 50' X 0.061MM THK, MAKE: MAKSAL, ORIGIN: SOUTH AFRICA",MECHANICAL MATERIAL,1,82,4378M,82,Approved,800280,,
REQ2500013242,Goods, 10002482,,"COPPER PIPE 1/2"" X 50' X 0.71MM THK, MAKE: MAKSAL, ORIGIN: SA",MECHANICAL MATERIAL,1,196,4378M,196,Approved,800280,,
REQ2500013545,Goods, 10001953,,"PIPE 1"" X 6MTR, PVC CLASS E, MAKE: POWER, ORIGIN: UAE",PIPES,4,11,4378M,44,Approved,PO2500007638,,
REQ2500013545,Goods, 10003988,,"PVC ELBOW 90DEG, SIZE: 1"", MAKE: KALISTER, ORIGIN: UAE",CIVIL MATERIAL,30,1.25,4378M,37.5,Approved,PO2500007638,,
REQ2500013545,Goods, 10004929,,"PVC SOCKET SIZE: 1"" MAKE : ATLAS",MATERIALS LOCAL,30,1.1,4378M,33,Approved,PO2500007638,,
REQ2500013770,Goods, 10000157,,"ISOLATOR 32-40A, 3 POLE 220V, PART NO. KSE340TPN, W/P WITH METAL BODY, MAKE: ABB",ELECTRICAL MATERIAL,3,100,4378M,300,Approved,PO2500007661,,
REQ2500013770,Goods, 10019516,,"FLEXIBLE CABLE 4C X 2.5SQMM, MAKE: MESC, ORIGIN: UAE",CABLES,1,392,4378M,392,Approved,PO2500007662,,
REQ2500013770,Goods, 10014039,,"CABLE FLEXIBLE 4C X 4SQMM, FULL GAUGE, 100 YARD, MAKE: MESC",CABLES,1,590,4378M,590,Approved,PO2500007662,,
REQ2500013763,Goods, 10003057,,"SPLIT WALL 30000BTU R410A, SCROLL, PART NO. 120RASGA30-FU, MAKE: GENERAL, ORIGIN: THAILAND",AC,3,3765,4378M,11295,Approved,PO2500007693,,
REQ2500013813,Goods, 10019033,,"AUXILIARY CONTACT BLOCK, CAL19-11, MODEL NO. AF116 - AF370, PART NO. 1SFN010820R1011, MAKE: ABB",ELECTRICAL MATERIAL,4,57,4378M,228,Approved,PO2500007695,,
